entry_date,exit_date,expiry,spot,ce_k,pe_k,wce_k,wpe_k,ce_entry_px,pe_entry_px,wce_entry_px,wpe_entry_px,ce_exit_px,pe_exit_px,wce_exit_px,wpe_exit_px,net_credit,exit_debit,pnl_unit,lot,lots,pnl_total,max_loss_per_unit,max_loss_total,margin_required_inr,margin_pct_of_capital,exit_reason,month,year,running_pnl,equity,roi_pct,peak,drawdown_pct
2024-02-29,2024-03-28,2024-03-28,21982.8,23100,20900,23600,20400,47.89,40.89,18.69,21.27,0.0,0.0,0.0,0.0,48.82,0.0,48.82,50,7,17087.0,451.1825,157913.875,509614.0,50.96,EXPIRY,2024-02,2024,56504.0,1056504.0,5.6504,1056504.0,0.0
2024-03-28,2024-04-25,2024-04-25,22326.9,23450,21200,23950,20700,28.75,27.05,12.19,14.14,0.0,0.0,0.0,0.0,29.46,0.0,29.46,50,7,10311.0,470.537,164687.94999999998,522119.5,52.21,EXPIRY,2024-03,2024,66815.0,1066815.0,6.6815,1066815.0,0.0
2024-04-25,2024-05-30,2024-05-30,22570.3,23700,21450,24200,20950,29.07,46.64,16.5,27.89,0.0,0.0,0.0,0.0,31.33,0.0,31.33,50,7,10965.5,468.674,164035.89999999997,521748.5,52.17,EXPIRY,2024-04,2024,77780.5,1077780.5,7.778,1077780.5,0.0
2024-06-06,2024-06-27,2024-06-27,22821.4,23950,21700,24450,21200,40.07,59.43,22.48,41.17,94.5,0.0,0.0,0.0,35.85,105.37,-69.52,50,7,-24332.0,464.1545,162454.07499999998,520957.5,52.1,EXPIRY,2024-06,2024,53448.5,1053448.5,5.3448,1077780.5,-2.2576
2024-07-04,2024-07-25,2024-07-25,24302.2,25500,23100,26000,22600,11.55,24.98,7.42,17.13,0.0,0.0,0.0,0.0,11.97,0.0,11.97,50,7,4189.5,488.0285,170809.975,569747.5,56.97,EXPIRY,2024-07,2024,57638.0,1057638.0,5.7638,1077780.5,-1.8689
2024-08-08,2024-08-29,2024-08-29,24117.0,25300,22900,25800,22400,20.01,61.23,8.74,40.37,0.0,0.0,0.0,0.0,32.13,0.0,32.13,50,7,11245.500000000002,467.869,163754.15,556391.5,55.64,EXPIRY,2024-08,2024,68883.5,1068883.5,6.8884,1077780.5,-0.8255
2024-09-05,2024-09-26,2024-09-26,25145.1,26400,23900,26900,23400,10.07,37.44,6.21,27.48,0.0,0.0,0.0,0.0,13.82,0.0,13.82,50,7,4837.0,486.177,170161.95,586778.5,58.68,EXPIRY,2024-09,2024,73720.5,1073720.5,7.372,1077780.5,-0.3767
2024-10-03,2024-10-31,2024-10-31,25250.1,26500,24000,27000,23500,34.04,39.56,13.91,28.35,0.0,0.0,0.0,0.0,31.34,0.0,31.34,75,7,16453.5,468.6625,246047.8125,879238.5,87.92,EXPIRY,2024-10,2024,90174.0,1090174.0,9.0174,1090174.0,0.0
2024-10-31,2024-11-28,2024-11-28,24205.3,25400,23000,25900,22500,56.76,62.42,24.72,39.79,0.0,0.0,0.0,0.0,54.67,0.0,54.67,75,7,28701.75,445.329,233797.72500000003,830072.25,83.01,EXPIRY,2024-10,2024,118875.75,1118875.75,11.8876,1118875.75,0.0
2024-11-28,2024-12-26,2024-12-26,23914.2,25100,22700,25600,22200,49.31,45.49,18.69,28.35,0.0,0.0,0.0,0.0,47.77,0.0,47.77,75,7,25079.250000000004,452.229,237420.22499999998,828534.0,82.85,EXPIRY,2024-11,2024,143955.0,1143955.0,14.3955,1143955.0,0.0
2024-12-26,2025-01-30,2025-01-30,23750.2,24950,22550,25450,22050,60.63,57.5,25.93,33.29,0.0,0.0,0.0,0.0,58.9,0.0,58.9,75,7,30922.5,441.097,231575.92500000002,816784.5,81.68,EXPIRY,2024-12,2024,174877.5,1174877.5,17.4877,1174877.5,0.0
2025-01-30,2025-02-27,2025-02-27,23249.5,24400,22100,24900,21600,87.22,78.34,40.82,46.8,0.0,0.0,0.0,0.0,77.92,0.0,77.92,75,7,40908.0,422.07599999999996,221589.89999999997,784024.5,78.4,EXPIRY,2025-01,2025,215785.5,1215785.5,21.5786,1215785.5,0.0
2025-02-27,2025-03-27,2025-03-27,22545.0,23650,21400,24150,20900,28.66,31.56,10.64,15.81,0.0,0.0,0.0,0.0,33.76,0.0,33.76,75,7,17724.0,466.236,244773.89999999997,790256.25,79.03,EXPIRY,2025-02,2025,233509.5,1233509.5,23.351,1233509.5,0.0
2025-05-08,2025-05-29,2025-05-29,24273.8,25500,23050,26000,22550,29.81,133.54,15.24,119.77,0.0,0.0,0.0,0.0,28.34,0.0,28.34,75,7,14878.5,471.664,247623.59999999998,795737.25,79.57,EXPIRY,2025-05,2025,248388.0,1248388.0,24.8388,1248388.0,0.0
2025-05-29,2025-06-26,2025-06-26,24833.6,26100,23600,26600,23100,56.81,61.13,26.33,39.04,0.0,0.0,0.0,0.0,52.57,0.0,52.57,75,7,27599.25,447.4335,234902.58749999997,852825.75,85.28,EXPIRY,2025-05,2025,275987.25,1275987.25,27.5987,1275987.25,0.0
2025-07-03,2025-07-31,2025-07-31,25405.3,26700,24150,27200,23650,22.95,32.02,9.14,19.38,0.0,0.0,0.0,0.0,26.45,0.0,26.45,75,7,13886.25,473.55,248613.75,892699.5,89.27,EXPIRY,2025-07,2025,289873.5,1289873.5,28.9874,1289873.5,0.0
2025-07-31,2025-08-28,2025-08-28,24768.3,26000,23550,26500,23050,21.9,26.31,10.64,14.6,0.0,0.0,0.0,0.0,22.97,0.0,22.97,75,7,12059.25,477.0345,250443.11250000002,871216.5,87.12,EXPIRY,2025-07,2025,301932.75,1301932.75,30.1933,1301932.75,0.0
2025-08-28,2025-09-25,2025-09-25,24500.9,25750,23300,26250,22800,30.22,33.58,14.26,25.18,0.0,0.0,0.0,0.0,24.36,0.0,24.36,75,7,12789.0,475.643,249712.57499999998,854836.5,85.48,EXPIRY,2025-08,2025,314721.75,1314721.75,31.4722,1314721.75,0.0
2025-11-27,2025-12-30,2025-12-30,26215.5,27550,24900,28050,24400,19.09,27.19,10.87,19.26,0.0,0.0,0.0,0.0,16.15,0.0,16.15,75,7,8478.75,483.854,254023.34999999998,920414.25,92.04,EXPIRY,2025-11,2025,323200.5,1323200.5,32.32,1323200.5,0.0
2026-01-08,2026-01-27,2026-01-27,25876.8,27150,24600,27650,24100,7.96,10.07,5.0,8.39,0.0,0.0,0.0,0.0,4.63,0.0,4.63,75,7,2430.75,495.3655,260066.88749999998,916707.75,91.67,EXPIRY,2026-01,2026,325631.25,1325631.25,32.5631,1325631.25,0.0
2026-01-29,2026-02-24,2026-02-24,25418.9,26700,24150,27200,23650,30.68,41.68,16.16,27.43,0.0,0.0,0.0,0.0,28.77,0.0,28.77,75,7,15104.25,471.227,247394.17500000002,884787.75,88.48,EXPIRY,2026-01,2026,340735.5,1340735.5,34.0736,1340735.5,0.0
2026-04-02,2026-04-28,2026-04-28,22713.1,23850,21600,24350,21100,169.14,242.01,93.15,207.06,145.7,0.0,0.0,0.0,110.94,162.46,-51.52,75,7,-27048.000000000004,389.05949999999996,204256.2375,653672.25,65.37,EXPIRY,2026-04,2026,313687.5,1313687.5,31.3688,1340735.5,-2.0174
2026-04-30,2026-05-26,2026-05-26,23997.5,25200,22800,25700,22300,70.06,92.18,29.96,63.94,0.0,0.0,0.0,0.0,68.34,0.0,68.34,75,7,35878.5,431.65549999999996,226619.13749999998,807502.5,80.75,EXPIRY,2026-04,2026,349566.0,1349566.0,34.9566,1349566.0,0.0
