trade_idx,underlying,entry_date,expiry,date,leg,strike,close,volume,oi,num_trades,notional_lakh,traded_value_inr,avg_trade_inr,our_share_of_traded
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-24,pe_short,22450,11.7,28261,144105,17860.0,41370586039.25,21492490.0,1203.0,0.0008
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-24,wce_long,24650,1.25,304,44525,159.0,488100600.0,24700.0,155.0,0.3908
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-24,wpe_long,22150,3.45,9548,107445,4619.0,13781388114.0,2141139.0,464.0,0.0051
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-25,ce_short,24350,1.1,1897,46995,787.0,2996502522.0,135636.0,172.0,0.1619
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-25,pe_short,22450,3.75,19024,114530,8342.0,27828871356.0,4637100.0,556.0,0.0038
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-25,wce_long,24650,0.75,433,39975,138.0,695211585.25,21109.0,153.0,0.4573
3,FINNIFTY,2025-02-10,2025-02-25,2025-02-25,wpe_long,22150,1.75,7144,81315,3458.0,10309770415.75,812630.0,235.0,0.0135
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-10,ce_short,24000,33.95,3250,73450,1581.0,5081535260.75,7171938.0,4536.0,0.0014
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-10,pe_short,22150,48.35,315,8905,195.0,453330783.75,989966.0,5077.0,0.0146
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-10,wce_long,24300,14.95,475,21645,283.0,750975592.25,461581.0,1631.0,0.0114
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-10,wpe_long,21850,31.7,325,58240,192.0,463244138.5,669662.0,3488.0,0.0166
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-11,ce_short,24000,49.45,6752,142610,4422.0,10551692687.25,21702616.0,4908.0,0.0005
4,FINNIFTY,2025-03-10,2025-03-25,2025-03-11,pe_short,22150,37.3,257,11440,203.0,369843392.75,623096.0,3069.0,0.0232
