trade_idx,underlying,entry_date,expiry,date,leg,strike,close,volume,oi,num_trades,notional_lakh,traded_value_inr,avg_trade_inr,our_share_of_traded
3,FINNIFTY,2023-10-19,2023-10-31,2023-10-25,wpe_long,19050,70.8,102027,134800,,779696.91,288940464.0,,0.0
3,FINNIFTY,2023-10-19,2023-10-31,2023-10-26,ce_short,20000,1.7,140287,1078680,,1122496.94,9539516.0,,0.0011
3,FINNIFTY,2023-10-19,2023-10-31,2023-10-26,pe_short,19200,274.9,62651,188000,,487022.66,688910396.0,,0.0
3,FINNIFTY,2023-10-19,2023-10-31,2023-10-26,wce_long,20150,1.4,13323,57040,,107402.7,746088.0,,0.0078
3,FINNIFTY,2023-10-19,2023-10-31,2023-10-26,wpe_long,19050,167.95,96346,87080,,740163.39,647252428.0,,0.0
3,FINNIFTY,2023-10-19,2023-10-31,2023-10-27,ce_short,20000,0.85,301087,1667760,,2408824.9,10236958.0,,0.001
3,FINNIFTY,2023-10-19,2023-10-31,2023-10-27,pe_short,19200,117.15,240780,416920,,1861669.68,1128295080.0,,0.0
3,FINNIFTY,2023-10-19,2023-10-31,2023-10-27,wce_long,20150,0.65,9215,60880,,74275.93,239590.0,,0.0243
3,FINNIFTY,2023-10-19,2023-10-31,2023-10-27,wpe_long,19050,51.75,706936,815080,,5406141.61,1463357520.0,,0.0
3,FINNIFTY,2023-10-19,2023-10-31,2023-10-30,ce_short,20000,0.45,251254,2376360,,2010083.15,4522572.0,,0.0023
3,FINNIFTY,2023-10-19,2023-10-31,2023-10-30,pe_short,19200,31.8,2136012,2941440,,16453705.06,2717007264.0,,0.0
