trade_idx,underlying,entry_date,expiry,date,leg,strike,close,volume,oi
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-15,wce_long,20450,166.0,1,40
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-15,wpe_long,19350,82.95,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-16,ce_short,20300,377.05,85,2160
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-16,pe_short,19500,459.1,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-16,wce_long,20450,273.85,33,280
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-16,wpe_long,19350,82.95,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-19,ce_short,20300,373.15,72,3400
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-19,pe_short,19500,13.3,646,20480
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-19,wce_long,20450,297.2,30,200
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-19,wpe_long,19350,82.95,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-20,ce_short,20300,574.05,194,4160
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-20,pe_short,19500,7.4,9347,89480
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-20,wce_long,20450,445.0,490,2240
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-20,wpe_long,19350,82.95,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-21,ce_short,20300,473.95,94,5200
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-21,pe_short,19500,3.7,34628,290600
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-21,wce_long,20450,323.6,116,3520
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-21,wpe_long,19350,82.95,0,0
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-22,ce_short,20300,400.3,2984,15520
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-22,pe_short,19500,1.85,143149,1200560
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-22,wce_long,20450,285.85,59239,47920
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-22,wpe_long,19350,1.35,4780,26560
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-23,ce_short,20300,416.1,542,16840
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-23,pe_short,19500,1.05,101104,1053240
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-23,wce_long,20450,288.05,6783,54400
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-23,wpe_long,19350,0.65,5093,25760
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-26,ce_short,20300,330.9,2633,25280
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-26,pe_short,19500,0.4,123886,949520
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-26,wce_long,20450,198.7,16289,83920
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-26,wpe_long,19350,0.3,6129,25560
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-27,ce_short,20300,252.35,44277,37000
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-27,pe_short,19500,0.05,218640,1259560
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-27,wce_long,20450,103.65,740223,213440
8,FINNIFTY,2024-02-12,2024-02-27,2024-02-27,wpe_long,19350,0.05,17108,77520
9,FINNIFTY,2024-03-11,2024-03-26,2024-03-11,ce_short,21300,177.0,0,0
9,FINNIFTY,2024-03-11,2024-03-26,2024-03-11,pe_short,20450,145.25,0,0
9,FINNIFTY,2024-03-11,2024-03-26,2024-03-11,wce_long,21450,151.15,16,640
9,FINNIFTY,2024-03-11,2024-03-26,2024-03-11,wpe_long,20300,152.0,0,400
9,FINNIFTY,2024-03-11,2024-03-26,2024-03-12,ce_short,21300,115.0,1,40
9,FINNIFTY,2024-03-11,2024-03-26,2024-03-12,pe_short,20450,145.25,0,0
9,FINNIFTY,2024-03-11,2024-03-26,2024-03-12,wce_long,21450,82.35,3,760
9,FINNIFTY,2024-03-11,2024-03-26,2024-03-12,wpe_long,20300,56.5,1,440
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-09,ce_short,22100,153.1,0,40
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-09,pe_short,21250,300.0,0,80
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-09,wce_long,22250,71.9,0,0
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-09,wpe_long,21100,311.65,0,40
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-10,ce_short,22100,240.65,1,80
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-10,pe_short,21250,300.0,0,80
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-10,wce_long,22250,71.9,0,0
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-10,wpe_long,21100,311.65,0,40
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-12,ce_short,22100,240.65,0,80
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-12,pe_short,21250,300.0,0,80
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-12,wce_long,22250,71.9,0,0
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-12,wpe_long,21100,311.65,0,40
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-15,ce_short,22100,240.65,0,80
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-15,pe_short,21250,189.0,12,0
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-15,wce_long,22250,71.9,0,0
10,FINNIFTY,2024-04-09,2024-04-30,2024-04-15,wpe_long,21100,142.25,1,0
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-08,ce_short,21850,369.65,0,40
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-08,pe_short,21000,140.0,5,400
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-08,wce_long,22000,120.0,17,5960
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-08,wpe_long,20850,76.2,0,0
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-09,ce_short,21850,369.65,0,40
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-09,pe_short,21000,205.1,7,640
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-09,wce_long,22000,54.05,24,6080
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-09,wpe_long,20850,76.2,0,0
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-10,ce_short,21850,369.65,0,40
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-10,pe_short,21000,244.8,15,760
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-10,wce_long,22000,70.8,21,6040
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-10,wpe_long,20850,76.2,0,0
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-13,ce_short,21850,369.65,0,40
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-13,pe_short,21000,144.95,49,1080
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-13,wce_long,22000,65.0,79,6000
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-13,wpe_long,20850,76.2,0,0
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-14,ce_short,21850,369.65,0,40
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-14,pe_short,21000,130.0,18,1280
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-14,wce_long,22000,59.9,81,6360
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-14,wpe_long,20850,76.2,0,0
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-15,ce_short,21850,369.65,0,40
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-15,pe_short,21000,119.75,86,1680
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-15,wce_long,22000,36.2,330,11800
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-15,wpe_long,20850,76.2,0,0
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-16,ce_short,21850,369.65,0,40
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-16,pe_short,21000,69.85,328,5440
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-16,wce_long,22000,48.35,544,12200
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-16,wpe_long,20850,76.2,0,0
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-17,ce_short,21850,131.2,1,80
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-17,pe_short,21000,46.05,439,13440
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-17,wce_long,22000,44.8,1069,27640
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-17,wpe_long,20850,76.2,0,0
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-21,ce_short,21850,131.2,0,80
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-21,pe_short,21000,30.45,14901,196440
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-21,wce_long,22000,20.85,24468,346520
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-21,wpe_long,20850,17.7,45,1360
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-22,ce_short,21850,21.15,27417,102840
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-22,pe_short,21000,31.6,80599,205000
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-22,wce_long,22000,10.75,63946,557560
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-22,wpe_long,20850,19.3,23334,34080
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-23,ce_short,21850,89.85,111994,176360
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-23,pe_short,21000,8.15,131046,922280
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-23,wce_long,22000,41.55,262729,662400
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-23,wpe_long,20850,4.85,38756,272080
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-24,ce_short,21850,118.1,391399,283880
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-24,pe_short,21000,4.15,155781,1140200
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-24,wce_long,22000,54.4,565222,892240
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-24,wpe_long,20850,2.85,31710,129040
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-27,ce_short,21850,160.15,85351,164920
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-27,pe_short,21000,0.95,377569,1439760
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-27,wce_long,22000,72.95,1292406,1399000
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-27,wpe_long,20850,0.7,18970,90480
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-28,ce_short,21850,138.75,383626,402360
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-28,pe_short,21000,0.05,870109,2178480
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-28,wce_long,22000,2.15,38480113,16237040
11,FINNIFTY,2024-05-08,2024-05-28,2024-05-28,wpe_long,20850,0.05,55007,104360
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-10,ce_short,22600,244.05,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-10,pe_short,21700,1352.9,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-10,wce_long,22750,184.2,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-10,wpe_long,21550,202.1,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-11,ce_short,22600,244.05,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-11,pe_short,21700,1352.9,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-11,wce_long,22750,184.2,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-11,wpe_long,21550,202.1,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-12,ce_short,22600,244.05,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-12,pe_short,21700,1352.9,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-12,wce_long,22750,184.2,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-12,wpe_long,21550,202.1,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-13,ce_short,22600,244.05,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-13,pe_short,21700,1352.9,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-13,wce_long,22750,184.2,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-13,wpe_long,21550,202.1,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-14,ce_short,22600,244.05,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-14,pe_short,21700,1352.9,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-14,wce_long,22750,73.0,3,80
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-14,wpe_long,21550,202.1,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-18,ce_short,22600,145.45,18556,110720
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-18,pe_short,21700,10.9,78,1560
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-18,wce_long,22750,85.1,1127,16120
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-18,wpe_long,21550,202.1,0,0
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-19,ce_short,22600,414.2,57596,61240
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-19,pe_short,21700,5.4,43561,158000
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-19,wce_long,22750,293.1,99596,52600
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-19,wpe_long,21550,4.1,5171,13840
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-20,ce_short,22600,448.6,2842,47160
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-20,pe_short,21700,2.45,37461,353240
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-20,wce_long,22750,326.0,16944,59840
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-20,wpe_long,21550,1.95,4067,16680
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-21,ce_short,22600,397.5,2636,43160
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-21,pe_short,21700,1.25,54248,342840
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-21,wce_long,22750,254.65,13322,74680
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-21,wpe_long,21550,1.05,3090,19440
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-24,ce_short,22600,492.5,10087,65360
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-24,pe_short,21700,0.8,66165,367320
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-24,wce_long,22750,349.75,43896,99440
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-24,wpe_long,21550,0.75,4830,44520
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-25,ce_short,22600,903.5,837,57720
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-25,pe_short,21700,0.1,76483,177200
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-25,wce_long,22750,752.4,2015,88160
12,FINNIFTY,2024-06-10,2024-06-25,2024-06-25,wpe_long,21550,0.1,15205,33720
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-08,ce_short,24050,587.8,0,25
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-08,pe_short,23100,200.0,0,25
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-08,wce_long,24200,183.55,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-08,wpe_long,22950,322.5,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-09,ce_short,24050,587.8,0,25
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-09,pe_short,23100,200.0,0,25
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-09,wce_long,24200,183.55,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-09,wpe_long,22950,322.5,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-10,ce_short,24050,587.8,0,25
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-10,pe_short,23100,219.7,1,50
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-10,wce_long,24200,183.55,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-10,wpe_long,22950,322.5,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-11,ce_short,24050,587.8,0,25
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-11,pe_short,23100,219.7,0,50
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-11,wce_long,24200,183.55,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-11,wpe_long,22950,322.5,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-12,ce_short,24050,587.8,0,25
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-12,pe_short,23100,219.7,0,50
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-12,wce_long,24200,183.55,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-12,wpe_long,22950,322.5,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-15,ce_short,24050,587.8,0,25
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-15,pe_short,23100,219.7,0,50
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-15,wce_long,24200,183.55,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-15,wpe_long,22950,322.5,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-16,ce_short,24050,587.8,0,25
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-16,pe_short,23100,219.7,0,50
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-16,wce_long,24200,183.55,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-16,wpe_long,22950,322.5,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-18,ce_short,24050,587.8,0,25
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-18,pe_short,23100,150.0,1,75
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-18,wce_long,24200,183.55,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-18,wpe_long,22950,322.5,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-19,ce_short,24050,587.8,0,25
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-19,pe_short,23100,150.0,0,75
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-19,wce_long,24200,183.55,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-19,wpe_long,22950,322.5,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-22,ce_short,24050,164.75,19,450
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-22,pe_short,23100,121.65,2,75
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-22,wce_long,24200,138.0,2,50
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-22,wpe_long,22950,322.5,0,0
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-23,ce_short,24050,43.35,790,7550
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-23,pe_short,23100,112.1,9065,28500
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-23,wce_long,24200,31.6,4356,20325
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-23,wpe_long,22950,76.45,8,175
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-24,ce_short,24050,10.45,46059,116700
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-24,pe_short,23100,138.4,263123,310150
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-24,wce_long,24200,7.25,80110,317825
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-24,wpe_long,22950,86.8,71531,44225
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-25,ce_short,24050,2.85,30444,112525
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-25,pe_short,23100,168.35,100760,269425
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-25,wce_long,24200,1.9,92049,494900
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-25,wpe_long,22950,101.65,183048,150375
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-26,ce_short,24050,2.7,36356,151550
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-26,pe_short,23100,46.4,449607,395725
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-26,wce_long,24200,1.6,120485,524825
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-26,wpe_long,22950,21.9,280648,372650
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-29,ce_short,24050,0.85,322857,574150
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-29,pe_short,23100,27.05,1672122,1107500
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-29,wce_long,24200,0.7,492241,992975
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-29,wpe_long,22950,10.9,715645,873750
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-30,ce_short,24050,0.1,727682,1061900
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-30,pe_short,23100,0.3,11823664,3307700
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-30,wce_long,24200,0.1,520939,1005700
13,FINNIFTY,2024-07-08,2024-07-30,2024-07-30,wpe_long,22950,0.15,5457978,1475450
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-09,ce_short,23450,547.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-09,pe_short,22500,251.0,3,600
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-09,wce_long,23600,435.0,0,400
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-09,wpe_long,22350,148.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-12,ce_short,23450,547.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-12,pe_short,22500,110.0,7,700
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-12,wce_long,23600,177.95,3,450
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-12,wpe_long,22350,148.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-13,ce_short,23450,547.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-13,pe_short,22500,207.5,116,825
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-13,wce_long,23600,102.0,6,450
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-13,wpe_long,22350,148.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-14,ce_short,23450,547.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-14,pe_short,22500,184.7,739,5300
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-14,wce_long,23600,102.0,0,450
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-14,wpe_long,22350,148.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-16,ce_short,23450,547.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-16,pe_short,22500,70.85,1392,15150
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-16,wce_long,23600,47.1,66,1075
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-16,wpe_long,22350,148.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-19,ce_short,23450,547.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-19,pe_short,22500,53.45,1990,26850
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-19,wce_long,23600,27.65,304,5275
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-19,wpe_long,22350,148.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-20,ce_short,23450,70.5,2340,18550
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-20,pe_short,22500,19.2,15121,75175
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-20,wce_long,23600,40.25,18656,112500
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-20,wpe_long,22350,148.3,0,0
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-21,ce_short,23450,53.8,77441,92500
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-21,pe_short,22500,13.75,82172,442750
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-21,wce_long,23600,27.0,92537,186575
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-21,wpe_long,22350,8.7,23145,30100
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-22,ce_short,23450,57.5,122286,162575
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-22,pe_short,22500,5.5,111903,591400
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-22,wce_long,23600,26.8,153486,346875
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-22,wpe_long,22350,3.4,18633,35975
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-23,ce_short,23450,37.85,221308,303900
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-23,pe_short,22500,3.5,166482,816175
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-23,wce_long,23600,15.6,232647,473450
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-23,wpe_long,22350,2.15,12862,57500
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-26,ce_short,23450,46.7,1318552,1144650
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-26,pe_short,22500,1.0,243060,1762125
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-26,wce_long,23600,9.3,1020753,1923825
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-26,wpe_long,22350,0.8,34434,167275
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-27,ce_short,23450,131.15,11711581,5758550
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-27,pe_short,22500,0.1,1110016,2113975
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-27,wce_long,23600,1.85,64211682,16100050
14,FINNIFTY,2024-08-09,2024-08-27,2024-08-27,wpe_long,22350,0.1,106332,185675
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-09,ce_short,24200,894.15,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-09,pe_short,23250,338.65,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-09,wce_long,24350,286.7,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-09,wpe_long,23100,633.1,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-10,ce_short,24200,894.15,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-10,pe_short,23250,184.65,10,250
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-10,wce_long,24350,286.7,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-10,wpe_long,23100,633.1,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-11,ce_short,24200,894.15,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-11,pe_short,23250,184.65,0,250
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-11,wce_long,24350,286.7,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-11,wpe_long,23100,633.1,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-12,ce_short,24200,894.15,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-12,pe_short,23250,184.65,0,250
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-12,wce_long,24350,286.7,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-12,wpe_long,23100,56.2,1,25
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-13,ce_short,24200,894.15,0,0
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-13,pe_short,23250,184.65,0,250
15,FINNIFTY,2024-09-09,2024-09-24,2024-09-13,wce_long,24350,286.7,0,0
