datetime,open,high,low,close,volume
2026-05-13 10:00:00+0530,1134.6,1137,1132.8,1135.6,143341
2026-05-13 10:15:00+0530,1135.6,1136,1133.3,1135.2,114815
2026-05-13 10:30:00+0530,1135.3,1135.4,1130.2,1131.6,168589
2026-05-13 10:45:00+0530,1131.8,1133.9,1130.3,1130.5,115182
2026-05-13 11:00:00+0530,1130.5,1131.5,1129.7,1131,146490
2026-05-13 11:15:00+0530,1131,1134.9,1130.6,1134.6,126832
2026-05-13 11:30:00+0530,1134.1,1138.5,1133.7,1137.1,223227
2026-05-13 11:45:00+0530,1137.2,1137.3,1130.6,1131.2,153348
2026-05-13 12:00:00+0530,1131.2,1134.9,1130.4,1134.5,160892
2026-05-13 12:15:00+0530,1134.5,1134.5,1131,1131.9,157916
2026-05-13 12:30:00+0530,1131.8,1132.7,1130.1,1130.6,137082
2026-05-13 12:45:00+0530,1130.6,1134.3,1130.4,1134.1,148841
2026-05-13 13:00:00+0530,1133.8,1134.5,1129.3,1130.6,226316
2026-05-13 13:15:00+0530,1130.4,1130.9,1127.7,1128.5,108769
2026-05-13 13:30:00+0530,1128.2,1130.2,1128.2,1129.4,98295
2026-05-13 13:45:00+0530,1129.2,1130.4,1127,1128,225806
2026-05-13 14:00:00+0530,1127.9,1128.4,1127,1127.5,174478
2026-05-13 14:15:00+0530,1127.6,1127.8,1123.9,1125.4,312905
2026-05-13 14:30:00+0530,1125.8,1126.4,1121.1,1122.9,439093
2026-05-13 14:45:00+0530,1122.8,1125.9,1122,1124.2,362972
2026-05-13 15:00:00+0530,1124.5,1124.5,1121,1123.8,860192
2026-05-13 15:15:00+0530,1123.9,1124.7,1122.4,1123.4,767687
2026-05-14 09:15:00+0530,1119.8,1121.9,1109.6,1113.3,1284263
2026-05-14 09:30:00+0530,1113.3,1113.5,1104.1,1107.7,850715
2026-05-14 09:45:00+0530,1107.4,1108.5,1101.8,1103.1,350585
2026-05-14 10:00:00+0530,1103.1,1108.3,1102.8,1105.7,283685
2026-05-14 10:15:00+0530,1105.8,1106.5,1102.3,1104.9,303335
2026-05-14 10:30:00+0530,1104.9,1107.6,1104.6,1105.2,238258
2026-05-14 10:45:00+0530,1105.5,1105.5,1097.2,1097.2,510463
2026-05-14 11:00:00+0530,1097.2,1098.4,1093,1093.4,518080
2026-05-14 11:15:00+0530,1093.4,1096.4,1092.4,1094.2,601609
2026-05-14 11:30:00+0530,1094.2,1096.8,1093.3,1096.2,421548
2026-05-14 11:45:00+0530,1096.2,1099.5,1095.6,1096.1,543842
2026-05-14 12:00:00+0530,1096,1096.5,1091.4,1092.8,490717
2026-05-14 12:15:00+0530,1093,1094.4,1091.7,1091.8,528716
2026-05-14 12:30:00+0530,1091.8,1093.4,1090.3,1091.5,476803
2026-05-14 12:45:00+0530,1091.6,1092.9,1089,1090,562083
2026-05-14 13:00:00+0530,1090.1,1095.5,1090,1094.6,565869
2026-05-14 13:15:00+0530,1094.6,1098.4,1094.1,1094.5,761544
2026-05-14 13:30:00+0530,1094.5,1097.1,1094,1095.3,475524
2026-05-14 13:45:00+0530,1095.3,1099.9,1094.4,1097.5,1594355
2026-05-14 14:00:00+0530,1097.7,1098.5,1096.1,1097.1,733574
2026-05-14 14:15:00+0530,1097.1,1098.2,1096.5,1096.9,460483
2026-05-14 14:30:00+0530,1097.2,1098.1,1095.1,1095.4,621243
2026-05-14 14:45:00+0530,1095.5,1096.4,1094.1,1094.8,540083
2026-05-14 15:00:00+0530,1094.9,1097.7,1094.6,1096.9,1574752
2026-05-14 15:15:00+0530,1096.7,1097,1092.3,1094.1,1559983
2026-05-15 09:15:00+0530,1102,1130.9,1101.6,1130,1935118
2026-05-15 09:30:00+0530,1129.6,1130,1123.1,1126,541694
2026-05-15 09:45:00+0530,1125.8,1133.2,1124,1128.7,836644
2026-05-15 10:00:00+0530,1128.3,1130,1121.3,1123.9,721855
2026-05-15 10:15:00+0530,1124,1126.5,1122.1,1123.4,328757
2026-05-15 10:30:00+0530,1123.2,1123.2,1119.4,1122.5,336588
2026-05-15 10:45:00+0530,1122.5,1127,1122.2,1124.8,309352
2026-05-15 11:00:00+0530,1124.8,1124.9,1118.6,1119.9,331799
2026-05-15 11:15:00+0530,1119.7,1121.8,1119.1,1120.1,258370
2026-05-15 11:30:00+0530,1120,1122,1118.3,1120.9,268883
2026-05-15 11:45:00+0530,1120.7,1122.5,1120,1121,246619
2026-05-15 12:00:00+0530,1121,1124.3,1120.6,1122,284482
2026-05-15 12:15:00+0530,1121.9,1122.6,1119.9,1120.5,262675
2026-05-15 12:30:00+0530,1120.5,1125,1120.3,1123.4,413594
2026-05-15 12:45:00+0530,1123.4,1124.6,1122,1124,472605
2026-05-15 13:00:00+0530,1123.9,1126.8,1122.4,1126.8,402387
2026-05-15 13:15:00+0530,1126.6,1127.4,1124.1,1124.9,318863
2026-05-15 13:30:00+0530,1125.2,1125.2,1118.9,1119,399361
2026-05-15 13:45:00+0530,1118.8,1119.5,1115.5,1115.7,377845
2026-05-15 14:00:00+0530,1115.6,1116,1113.9,1115.3,376771
2026-05-15 14:15:00+0530,1115.2,1115.8,1112.8,1115.4,246053
2026-05-15 14:30:00+0530,1115.4,1118.4,1114.7,1118.2,291010
2026-05-15 14:45:00+0530,1118,1118.9,1114.9,1118.6,534217
2026-05-15 15:00:00+0530,1118.6,1122.9,1114.7,1119.5,3829567
2026-05-15 15:15:00+0530,1119.9,1121,1115,1116,3129582
2026-05-18 09:15:00+0530,1119,1136.8,1118,1127.5,1259954
2026-05-18 09:30:00+0530,1127.8,1132.4,1124,1129.6,653509
2026-05-18 09:45:00+0530,1129.6,1130.7,1127.5,1130,274270
2026-05-18 10:00:00+0530,1129.8,1130.8,1126.1,1127,245333
2026-05-18 10:15:00+0530,1126.7,1130,1126.6,1127.6,183980
2026-05-18 10:30:00+0530,1128,1133.7,1127.6,1128.6,721001
2026-05-18 10:45:00+0530,1129,1133.5,1125.9,1132.5,588573
2026-05-18 11:00:00+0530,1132.5,1133.9,1127,1127,660659
2026-05-18 11:15:00+0530,1127.1,1131.6,1125.1,1131,521993
2026-05-18 11:30:00+0530,1131.1,1132.6,1128.9,1132.4,357066
2026-05-18 11:45:00+0530,1132.6,1134.5,1131,1132.7,392249
2026-05-18 12:00:00+0530,1132.8,1140.3,1132.6,1139.5,565499
2026-05-18 12:15:00+0530,1139.8,1141.9,1136,1138.6,514458
2026-05-18 12:30:00+0530,1138.6,1141.2,1138.5,1139.1,280340
2026-05-18 12:45:00+0530,1138.9,1140.8,1138.3,1138.5,227504
2026-05-18 13:00:00+0530,1138.6,1140,1136.5,1138.6,156825
2026-05-18 13:15:00+0530,1138.4,1139.9,1137.2,1138.3,162833
2026-05-18 13:30:00+0530,1138.5,1139.8,1135.2,1137.6,339236
2026-05-18 13:45:00+0530,1137.5,1138.1,1134.5,1137.9,197490
2026-05-18 14:00:00+0530,1138,1138.4,1135.5,1136.7,256536
2026-05-18 14:15:00+0530,1136.6,1141,1134.6,1140.3,421998
2026-05-18 14:30:00+0530,1140.1,1142,1139.6,1141.2,401461
2026-05-18 14:45:00+0530,1141.2,1141.3,1139.1,1140.1,237452
2026-05-18 15:00:00+0530,1140.3,1145.5,1139.9,1141,1296025
2026-05-18 15:15:00+0530,1141.1,1146.1,1139.9,1145.6,1138598
2026-05-19 09:15:00+0530,1162,1197.7,1162,1192.5,3873948
2026-05-19 09:30:00+0530,1192.5,1196.3,1190.5,1193.6,1386341
2026-05-19 09:45:00+0530,1193.5,1194.5,1188.3,1189.4,906473
2026-05-19 10:00:00+0530,1189.7,1193,1188.7,1192.4,510006
2026-05-19 10:15:00+0530,1192.2,1193,1188.8,1191.1,865598
2026-05-19 10:30:00+0530,1191.2,1195.5,1189.3,1195,1948413
2026-05-19 10:45:00+0530,1194.6,1195.1,1188.4,1190.9,1173022
2026-05-19 11:00:00+0530,1191,1191.9,1189.2,1190.5,909700
2026-05-19 11:15:00+0530,1190.6,1191,1188,1189.1,903876
