index_name,review_date,period,symbol,close,mcap_cr,weight
NIFTY_50,2021-03-31,Mar2021,ITC,218.5,190938.0,3.01
NIFTY_50,2021-03-31,Mar2021,IOC,91.85,23347.0,0.37
NIFTY_50,2021-03-31,Mar2021,INDUSINDBK,954.45,53869.0,0.85
NIFTY_50,2021-03-31,Mar2021,INFY,1368.05,507013.0,7.98
NIFTY_50,2021-03-31,Mar2021,JSWSTEEL,468.45,45294.0,0.71
NIFTY_50,2021-03-31,Mar2021,KOTAKBANK,1753.0,257060.0,4.05
NIFTY_50,2021-03-31,Mar2021,LT,1418.9,171377.0,2.7
NIFTY_50,2021-03-31,Mar2021,M&M,795.25,76126.0,1.2
NIFTY_50,2021-03-31,Mar2021,MARUTI,6859.2,91169.0,1.44
NIFTY_50,2021-03-31,Mar2021,NTPC,106.55,50626.0,0.8
NIFTY_50,2021-03-31,Mar2021,NESTLEIND,17165.2,61235.0,0.96
NIFTY_50,2021-03-31,Mar2021,ONGC,102.15,37267.0,0.59
NIFTY_50,2021-03-31,Mar2021,POWERGRID,215.65,55281.0,0.87
NIFTY_50,2021-03-31,Mar2021,RELIANCE,2003.1,647625.0,10.19
NIFTY_50,2021-03-31,Mar2021,SBILIFE,880.85,34356.0,0.54
NIFTY_50,2021-03-31,Mar2021,SHREECEM,29465.4,39336.0,0.62
NIFTY_50,2021-03-31,Mar2021,SBIN,364.3,139803.0,2.2
NIFTY_50,2021-03-31,Mar2021,SUNPHARMA,597.8,64545.0,1.02
NIFTY_50,2021-03-31,Mar2021,TCS,3177.85,329141.0,5.18
NIFTY_50,2021-03-31,Mar2021,TATACONSUM,638.9,38271.0,0.6
NIFTY_50,2021-03-31,Mar2021,TATAMOTORS,301.8,54112.0,0.85
NIFTY_50,2021-03-31,Mar2021,TATASTEEL,811.85,61274.0,0.96
NIFTY_50,2021-03-31,Mar2021,TECHM,991.45,61439.0,0.97
NIFTY_50,2021-03-31,Mar2021,TITAN,1558.05,65011.0,1.02
NIFTY_50,2021-03-31,Mar2021,UPL,641.85,35309.0,0.56
NIFTY_50,2021-03-31,Mar2021,ULTRACEMCO,6737.95,77794.0,1.22
NIFTY_50,2021-03-31,Mar2021,WIPRO,414.15,61268.0,0.96
NIFTY_NEXT_50,2021-03-31,Mar2021,ACC,1903.25,16627.0,1.6
NIFTY_NEXT_50,2021-03-31,Mar2021,ABBOTINDIA,14983.3,6715.0,0.65
NIFTY_NEXT_50,2021-03-31,Mar2021,ADANIENT,1031.15,29310.0,2.83
NIFTY_NEXT_50,2021-03-31,Mar2021,ADANIGREEN,1104.85,36446.0,3.52
NIFTY_NEXT_50,2021-03-31,Mar2021,ADANITRANS,908.4,21072.0,2.03
NIFTY_NEXT_50,2021-03-31,Mar2021,ALKEM,2769.8,11983.0,1.16
NIFTY_NEXT_50,2021-03-31,Mar2021,AMBUJACEM,308.85,23458.0,2.26
NIFTY_NEXT_50,2021-03-31,Mar2021,APOLLOHOSP,2902.65,30203.0,2.91
NIFTY_NEXT_50,2021-03-31,Mar2021,AUROPHARMA,881.3,25625.0,2.47
NIFTY_NEXT_50,2021-03-31,Mar2021,DMART,2859.05,35936.0,3.47
NIFTY_NEXT_50,2021-03-31,Mar2021,BAJAJHLDNG,3293.05,13914.0,1.34
NIFTY_NEXT_50,2021-03-31,Mar2021,BANDHANBNK,338.9,23700.0,2.29
NIFTY_NEXT_50,2021-03-31,Mar2021,BERGEPAINT,765.0,19204.0,1.85
NIFTY_NEXT_50,2021-03-31,Mar2021,BIOCON,408.9,18769.0,1.81
NIFTY_NEXT_50,2021-03-31,Mar2021,BOSCHLTD,14088.4,12457.0,1.2
NIFTY_NEXT_50,2021-03-31,Mar2021,CADILAHC,440.9,11666.0,1.13
NIFTY_NEXT_50,2021-03-31,Mar2021,COLPAL,1559.35,21485.0,2.07
NIFTY_NEXT_50,2021-03-31,Mar2021,DLF,287.05,18364.0,1.77
NIFTY_NEXT_50,2021-03-31,Mar2021,DABUR,540.5,31603.0,3.05
NIFTY_NEXT_50,2021-03-31,Mar2021,GAIL,135.5,25271.0,2.44
NIFTY_NEXT_50,2021-03-31,Mar2021,GODREJCP,729.65,28537.0,2.75
NIFTY_NEXT_50,2021-03-31,Mar2021,HDFCAMC,2919.0,16065.0,1.55
NIFTY_NEXT_50,2021-03-31,Mar2021,HAVELLS,1050.4,27192.0,2.62
NIFTY_NEXT_50,2021-03-31,Mar2021,HINDPETRO,234.5,17087.0,1.65
NIFTY_NEXT_50,2021-03-31,Mar2021,ICICIGI,1433.2,32330.0,3.12
NIFTY_NEXT_50,2021-03-31,Mar2021,ICICIPRULI,445.6,17861.0,1.72
NIFTY_NEXT_50,2021-03-31,Mar2021,IGL,512.35,18539.0,1.79
NIFTY_NEXT_50,2021-03-31,Mar2021,INDUSTOWER,245.0,20478.0,1.98
NIFTY_NEXT_50,2021-03-31,Mar2021,NAUKRI,4280.55,34194.0,3.3
NIFTY_NEXT_50,2021-03-31,Mar2021,INDIGO,1631.95,16233.0,1.57
NIFTY_NEXT_50,2021-03-31,Mar2021,JUBLFOOD,2910.95,23034.0,2.22
NIFTY_NEXT_50,2021-03-31,Mar2021,LTI,4054.3,19038.0,1.84
NIFTY_NEXT_50,2021-03-31,Mar2021,LUPIN,1020.45,25365.0,2.45
NIFTY_NEXT_50,2021-03-31,Mar2021,MRF,82259.45,17673.0,1.71
NIFTY_NEXT_50,2021-03-31,Mar2021,MARICO,411.3,21963.0,2.12
NIFTY_NEXT_50,2021-03-31,Mar2021,MOTHERSUMI,201.45,24992.0,2.41
NIFTY_NEXT_50,2021-03-31,Mar2021,MUTHOOTFIN,1205.9,13504.0,1.3
NIFTY_NEXT_50,2021-03-31,Mar2021,NMDC,135.35,13122.0,1.27
NIFTY_NEXT_50,2021-03-31,Mar2021,PETRONET,224.65,17418.0,1.68
NIFTY_NEXT_50,2021-03-31,Mar2021,PIDILITIND,1809.4,28516.0,2.75
NIFTY_NEXT_50,2021-03-31,Mar2021,PEL,1753.15,21665.0,2.09
NIFTY_NEXT_50,2021-03-31,Mar2021,PGHH,12678.95,10069.0,0.97
NIFTY_NEXT_50,2021-03-31,Mar2021,PNB,36.65,9131.0,0.88
NIFTY_NEXT_50,2021-03-31,Mar2021,SBICARD,928.25,11048.0,1.07
NIFTY_NEXT_50,2021-03-31,Mar2021,SIEMENS,1844.0,16972.0,1.64
NIFTY_NEXT_50,2021-03-31,Mar2021,TORNTPHARM,2545.05,12912.0,1.25
NIFTY_NEXT_50,2021-03-31,Mar2021,UBL,1241.45,14252.0,1.38
NIFTY_NEXT_50,2021-03-31,Mar2021,MCDOWELL-N,556.35,17135.0,1.65
NIFTY_NEXT_50,2021-03-31,Mar2021,VEDL,228.75,39558.0,3.82
NIFTY_NEXT_50,2021-03-31,Mar2021,YESBANK,15.6,16817.0,1.62
NIFTY_100,2022-03-31,Mar2022,ACC,2151.35,18180.0,0.2
NIFTY_100,2022-03-31,Mar2022,ADANIENT,2014.75,55396.0,0.62
NIFTY_100,2022-03-31,Mar2022,ADANIGREEN,1914.7,65882.0,0.74
NIFTY_100,2022-03-31,Mar2022,ADANIPORTS,774.2,55604.0,0.62
NIFTY_100,2022-03-31,Mar2022,ADANITRANS,2368.15,65113.0,0.73
NIFTY_100,2022-03-31,Mar2022,AMBUJACEM,299.25,21986.0,0.25
NIFTY_100,2022-03-31,Mar2022,APOLLOHOSP,4516.1,46104.0,0.52
NIFTY_100,2022-03-31,Mar2022,ASIANPAINT,3079.95,138851.0,1.56
NIFTY_100,2022-03-31,Mar2022,DMART,4003.35,59645.0,0.67
NIFTY_100,2022-03-31,Mar2022,AXISBANK,761.15,200933.0,2.26
NIFTY_100,2022-03-31,Mar2022,BAJAJ-AUTO,3653.0,47568.0,0.53
NIFTY_100,2022-03-31,Mar2022,BAJFINANCE,7259.95,193397.0,2.17
NIFTY_100,2022-03-31,Mar2022,BAJAJFINSV,17060.45,103168.0,1.16
NIFTY_100,2022-03-31,Mar2022,BAJAJHLDNG,5011.05,25096.0,0.28
NIFTY_100,2022-03-31,Mar2022,BANDHANBNK,307.4,20796.0,0.23
NIFTY_100,2022-03-31,Mar2022,BANKBARODA,111.6,20776.0,0.23
NIFTY_100,2022-03-31,Mar2022,BERGEPAINT,699.7,16991.0,0.19
NIFTY_100,2022-03-31,Mar2022,BPCL,359.35,34299.0,0.39
NIFTY_100,2022-03-31,Mar2022,BHARTIARTL,754.95,178287.0,2.0
NIFTY_100,2022-03-31,Mar2022,BIOCON,335.6,15311.0,0.17
NIFTY_100,2022-03-31,Mar2022,BOSCHLTD,14438.5,12349.0,0.14
NIFTY_100,2022-03-31,Mar2022,BRITANNIA,3206.4,37844.0,0.43
NIFTY_100,2022-03-31,Mar2022,CHOLAFIN,718.45,28313.0,0.32
NIFTY_100,2022-03-31,Mar2022,CIPLA,1018.05,52568.0,0.59
NIFTY_100,2022-03-31,Mar2022,COALINDIA,183.05,38355.0,0.43
NIFTY_100,2022-03-31,Mar2022,COLPAL,1542.25,20554.0,0.23
NIFTY_100,2022-03-31,Mar2022,DLF,380.45,23543.0,0.26
NIFTY_100,2022-03-31,Mar2022,DABUR,536.2,31282.0,0.35
NIFTY_100,2022-03-31,Mar2022,DIVISLAB,4402.05,56093.0,0.63
NIFTY_100,2022-03-31,Mar2022,DRREDDY,4295.45,52186.0,0.59
NIFTY_100,2022-03-31,Mar2022,EICHERMOT,2457.15,34264.0,0.38
NIFTY_100,2022-03-31,Mar2022,NYKAA,1689.55,9612.0,0.11
NIFTY_100,2022-03-31,Mar2022,GAIL,155.65,28337.0,0.32
NIFTY_100,2022-03-31,Mar2022,GLAND,3272.65,17207.0,0.19
NIFTY_100,2022-03-31,Mar2022,GODREJCP,747.3,28274.0,0.32
NIFTY_100,2022-03-31,Mar2022,GRASIM,1664.0,62438.0,0.7
NIFTY_100,2022-03-31,Mar2022,HCLTECH,1163.75,123163.0,1.38
NIFTY_100,2022-03-31,Mar2022,HDFCAMC,2146.05,14188.0,0.16
NIFTY_100,2022-03-31,Mar2022,HDFCBANK,1470.35,644054.0,7.24
NIFTY_100,2022-03-31,Mar2022,HDFCLIFE,538.2,50026.0,0.56
NIFTY_100,2022-03-31,Mar2022,HAVELLS,1152.55,28874.0,0.32
NIFTY_100,2022-03-31,Mar2022,HEROMOTOCO,2294.15,29796.0,0.33
NIFTY_100,2022-03-31,Mar2022,HINDALCO,569.5,83185.0,0.93
NIFTY_100,2022-03-31,Mar2022,HINDUNILVR,2048.65,182913.0,2.06
NIFTY_100,2022-03-31,Mar2022,HDFC,2390.4,432477.0,4.86
NIFTY_100,2022-03-31,Mar2022,ICICIBANK,730.3,507446.0,5.7
NIFTY_100,2022-03-31,Mar2022,ICICIGI,1328.3,33907.0,0.38
NIFTY_100,2022-03-31,Mar2022,ICICIPRULI,500.9,19439.0,0.22
NIFTY_100,2022-03-31,Mar2022,ITC,250.65,219307.0,2.46
NIFTY_100,2022-03-31,Mar2022,IOC,118.95,30235.0,0.34
NIFTY_100,2022-03-31,Mar2022,INDUSTOWER,222.05,17952.0,0.2
NIFTY_100,2022-03-31,Mar2022,INDUSINDBK,935.4,60867.0,0.68
NIFTY_100,2022-03-31,Mar2022,NAUKRI,4509.45,34845.0,0.39
NIFTY_100,2022-03-31,Mar2022,INFY,1906.85,697881.0,7.84
NIFTY_100,2022-03-31,Mar2022,INDIGO,2014.15,19399.0,0.22
NIFTY_100,2022-03-31,Mar2022,JSWSTEEL,732.65,70839.0,0.8
NIFTY_100,2022-03-31,Mar2022,JUBLFOOD,2636.5,20180.0,0.23
NIFTY_100,2022-03-31,Mar2022,KOTAKBANK,1753.85,257542.0,2.89
NIFTY_100,2022-03-31,Mar2022,LTI,6155.4,28050.0,0.32
NIFTY_100,2022-03-31,Mar2022,LT,1767.65,213580.0,2.4
NIFTY_100,2022-03-31,Mar2022,LUPIN,747.05,17993.0,0.2
NIFTY_100,2022-03-31,Mar2022,M&M,806.55,77208.0,0.87
NIFTY_100,2022-03-31,Mar2022,MARICO,503.7,26046.0,0.29
NIFTY_100,2022-03-31,Mar2022,MARUTI,7561.3,100501.0,1.13
NIFTY_100,2022-03-31,Mar2022,MINDTREE,4302.9,27661.0,0.31
NIFTY_100,2022-03-31,Mar2022,MUTHOOTFIN,1330.95,14423.0,0.16
NIFTY_100,2022-03-31,Mar2022,NMDC,162.55,18578.0,0.21
NIFTY_100,2022-03-31,Mar2022,NTPC,135.0,64143.0,0.72
NIFTY_100,2022-03-31,Mar2022,NESTLEIND,17380.55,62003.0,0.7
NIFTY_100,2022-03-31,Mar2022,ONGC,163.9,59795.0,0.67
NIFTY_100,2022-03-31,Mar2022,PAYTM,528.45,4798.0,0.05
NIFTY_100,2022-03-31,Mar2022,PIIND,2819.65,22673.0,0.25
NIFTY_100,2022-03-31,Mar2022,PIDILITIND,2454.3,37425.0,0.42
NIFTY_100,2022-03-31,Mar2022,PEL,2186.9,29228.0,0.33
NIFTY_100,2022-03-31,Mar2022,POWERGRID,216.8,74102.0,0.83
NIFTY_100,2022-03-31,Mar2022,PGHH,14415.6,13570.0,0.15
NIFTY_100,2022-03-31,Mar2022,PNB,35.05,10420.0,0.12
NIFTY_100,2022-03-31,Mar2022,RELIANCE,2634.75,909012.0,10.21
NIFTY_100,2022-03-31,Mar2022,SBICARD,851.7,21688.0,0.24
NIFTY_100,2022-03-31,Mar2022,SBILIFE,1121.45,49362.0,0.55
NIFTY_100,2022-03-31,Mar2022,SRF,2679.35,38917.0,0.44
NIFTY_100,2022-03-31,Mar2022,SHREECEM,24032.6,32083.0,0.36
NIFTY_100,2022-03-31,Mar2022,SIEMENS,2368.2,21084.0,0.24
NIFTY_100,2022-03-31,Mar2022,SBIN,493.55,189404.0,2.13
NIFTY_100,2022-03-31,Mar2022,SAIL,98.55,14247.0,0.16
NIFTY_100,2022-03-31,Mar2022,SUNPHARMA,914.75,98766.0,1.11
NIFTY_100,2022-03-31,Mar2022,TCS,3739.95,387359.0,4.35
NIFTY_100,2022-03-31,Mar2022,TATACONSUM,777.4,46567.0,0.52
NIFTY_100,2022-03-31,Mar2022,TATAMOTORS,433.75,77778.0,0.87
NIFTY_100,2022-03-31,Mar2022,TATASTEEL,1307.2,105439.0,1.18
NIFTY_100,2022-03-31,Mar2022,TECHM,1499.45,93218.0,1.05
NIFTY_100,2022-03-31,Mar2022,TITAN,2536.15,105823.0,1.19
NIFTY_100,2022-03-31,Mar2022,TORNTPHARM,2791.95,13701.0,0.15
NIFTY_100,2022-03-31,Mar2022,UPL,769.6,42337.0,0.48
NIFTY_100,2022-03-31,Mar2022,ULTRACEMCO,6602.3,76235.0,0.86
NIFTY_100,2022-03-31,Mar2022,MCDOWELL-N,888.35,26466.0,0.3
NIFTY_100,2022-03-31,Mar2022,VEDL,403.35,44980.0,0.51
NIFTY_100,2022-03-31,Mar2022,WIPRO,591.9,87611.0,0.98
NIFTY_100,2022-03-31,Mar2022,ZOMATO,82.3,11661.0,0.13
NIFTY_100,2022-03-31,Mar2022,ZYDUSLIFE,348.5,8919.0,0.1
NIFTY_200,2022-03-31,Mar2022,ABB,2157.95,11432.0,0.11
NIFTY_200,2022-03-31,Mar2022,ACC,2151.35,18180.0,0.18
NIFTY_200,2022-03-31,Mar2022,AUBANK,1246.25,27471.0,0.27
NIFTY_200,2022-03-31,Mar2022,AARTIIND,956.65,19420.0,0.19
NIFTY_200,2022-03-31,Mar2022,ABBOTINDIA,17702.85,9404.0,0.09
NIFTY_200,2022-03-31,Mar2022,ADANIENT,2014.75,55396.0,0.54
NIFTY_200,2022-03-31,Mar2022,ADANIGREEN,1914.7,65882.0,0.64
NIFTY_200,2022-03-31,Mar2022,ADANIPORTS,774.2,55604.0,0.54
NIFTY_200,2022-03-31,Mar2022,ATGL,2149.8,59109.0,0.57
NIFTY_200,2022-03-31,Mar2022,ADANITRANS,2368.15,65113.0,0.63
NIFTY_200,2022-03-31,Mar2022,ABCAPITAL,107.65,7543.0,0.07
NIFTY_200,2022-03-31,Mar2022,ABFRL,302.1,10204.0,0.1
NIFTY_200,2022-03-31,Mar2022,APLLTD,741.6,4227.0,0.04
NIFTY_200,2022-03-31,Mar2022,ALKEM,3620.7,17749.0,0.17
NIFTY_200,2022-03-31,Mar2022,AMBUJACEM,299.25,21986.0,0.21
NIFTY_200,2022-03-31,Mar2022,APOLLOHOSP,4516.1,46104.0,0.45
NIFTY_200,2022-03-31,Mar2022,APOLLOTYRE,191.0,6429.0,0.06
NIFTY_200,2022-03-31,Mar2022,ASHOKLEY,117.25,16865.0,0.16
NIFTY_200,2022-03-31,Mar2022,ASIANPAINT,3079.95,138851.0,1.35
NIFTY_200,2022-03-31,Mar2022,ASTRAL,2022.95,17884.0,0.17
NIFTY_200,2022-03-31,Mar2022,AUROPHARMA,668.55,18803.0,0.18
NIFTY_200,2022-03-31,Mar2022,DMART,4003.35,59645.0,0.58
NIFTY_200,2022-03-31,Mar2022,AXISBANK,761.15,200933.0,1.95
NIFTY_200,2022-03-31,Mar2022,BAJAJ-AUTO,3653.0,47568.0,0.46
NIFTY_200,2022-03-31,Mar2022,BAJFINANCE,7259.95,193397.0,1.88
NIFTY_200,2022-03-31,Mar2022,BAJAJFINSV,17060.45,103168.0,1.0
NIFTY_200,2022-03-31,Mar2022,BAJAJHLDNG,5011.05,25096.0,0.24
NIFTY_200,2022-03-31,Mar2022,BALKRISIND,2136.2,17344.0,0.17
NIFTY_200,2022-03-31,Mar2022,BANDHANBNK,307.4,20796.0,0.2
NIFTY_200,2022-03-31,Mar2022,BANKBARODA,111.6,20776.0,0.2
NIFTY_200,2022-03-31,Mar2022,BANKINDIA,45.85,3575.0,0.03
NIFTY_200,2022-03-31,Mar2022,BATAINDIA,1961.4,11848.0,0.12
NIFTY_200,2022-03-31,Mar2022,BERGEPAINT,699.7,16991.0,0.16
NIFTY_200,2022-03-31,Mar2022,BEL,210.8,25168.0,0.24
NIFTY_200,2022-03-31,Mar2022,BHARATFORG,700.6,17941.0,0.17
NIFTY_200,2022-03-31,Mar2022,BHEL,49.35,6358.0,0.06
NIFTY_200,2022-03-31,Mar2022,BPCL,359.35,34299.0,0.33
NIFTY_200,2022-03-31,Mar2022,BHARTIARTL,754.95,178287.0,1.73
NIFTY_200,2022-03-31,Mar2022,BIOCON,335.6,15311.0,0.15
NIFTY_200,2022-03-31,Mar2022,BOSCHLTD,14438.5,12349.0,0.12
NIFTY_200,2022-03-31,Mar2022,BRITANNIA,3206.4,37844.0,0.37
NIFTY_200,2022-03-31,Mar2022,CANBK,227.75,15287.0,0.15
NIFTY_200,2022-03-31,Mar2022,CHOLAFIN,718.45,28313.0,0.27
NIFTY_200,2022-03-31,Mar2022,CIPLA,1018.05,52568.0,0.51
NIFTY_200,2022-03-31,Mar2022,CLEAN,1992.4,3386.0,0.03
NIFTY_200,2022-03-31,Mar2022,COALINDIA,183.05,38355.0,0.37
NIFTY_200,2022-03-31,Mar2022,COFORGE,4457.5,13574.0,0.13
NIFTY_200,2022-03-31,Mar2022,COLPAL,1542.25,20554.0,0.2
NIFTY_200,2022-03-31,Mar2022,CONCOR,672.15,18429.0,0.18
NIFTY_200,2022-03-31,Mar2022,COROMANDEL,799.6,9622.0,0.09
NIFTY_200,2022-03-31,Mar2022,CROMPTON,374.0,22268.0,0.22
NIFTY_200,2022-03-31,Mar2022,CUMMINSIND,1121.3,15230.0,0.15
NIFTY_200,2022-03-31,Mar2022,DLF,380.45,23543.0,0.23
NIFTY_200,2022-03-31,Mar2022,DABUR,536.2,31282.0,0.3
NIFTY_200,2022-03-31,Mar2022,DALBHARAT,1495.6,12330.0,0.12
NIFTY_200,2022-03-31,Mar2022,DEEPAKNTR,2243.75,16526.0,0.16
NIFTY_200,2022-03-31,Mar2022,DIVISLAB,4402.05,56093.0,0.54
NIFTY_200,2022-03-31,Mar2022,DIXON,4308.8,15853.0,0.15
NIFTY_200,2022-03-31,Mar2022,LALPATHLAB,2610.7,8486.0,0.08
NIFTY_200,2022-03-31,Mar2022,DRREDDY,4295.45,52186.0,0.51
NIFTY_200,2022-03-31,Mar2022,EICHERMOT,2457.15,34264.0,0.33
NIFTY_200,2022-03-31,Mar2022,EMAMILTD,447.15,9143.0,0.09
NIFTY_200,2022-03-31,Mar2022,ESCORTS,1690.85,12083.0,0.12
NIFTY_200,2022-03-31,Mar2022,EXIDEIND,151.1,6935.0,0.07
NIFTY_200,2022-03-31,Mar2022,NYKAA,1689.55,9612.0,0.09
NIFTY_200,2022-03-31,Mar2022,FEDERALBNK,97.4,19464.0,0.19
NIFTY_200,2022-03-31,Mar2022,FORTIS,290.4,15128.0,0.15
NIFTY_200,2022-03-31,Mar2022,GAIL,155.65,28337.0,0.28
NIFTY_200,2022-03-31,Mar2022,GLAND,3272.65,17207.0,0.17
NIFTY_200,2022-03-31,Mar2022,GLENMARK,442.0,6610.0,0.06
NIFTY_200,2022-03-31,Mar2022,GODREJCP,747.3,28274.0,0.27
NIFTY_200,2022-03-31,Mar2022,GODREJPROP,1672.2,19524.0,0.19
NIFTY_200,2022-03-31,Mar2022,GRASIM,1664.0,62438.0,0.61
NIFTY_200,2022-03-31,Mar2022,GUJGASLTD,503.25,8661.0,0.08
NIFTY_200,2022-03-31,Mar2022,GSPL,259.05,7308.0,0.07
NIFTY_200,2022-03-31,Mar2022,HCLTECH,1163.75,123163.0,1.2
NIFTY_200,2022-03-31,Mar2022,HDFCAMC,2146.05,14188.0,0.14
NIFTY_200,2022-03-31,Mar2022,HDFCBANK,1470.35,644054.0,6.25
NIFTY_200,2022-03-31,Mar2022,HDFCLIFE,538.2,50026.0,0.49
NIFTY_200,2022-03-31,Mar2022,HAVELLS,1152.55,28874.0,0.28
NIFTY_200,2022-03-31,Mar2022,HEROMOTOCO,2294.15,29796.0,0.29
NIFTY_200,2022-03-31,Mar2022,HINDALCO,569.5,83185.0,0.81
NIFTY_200,2022-03-31,Mar2022,HAL,1484.9,12413.0,0.12
NIFTY_200,2022-03-31,Mar2022,HINDPETRO,269.35,17194.0,0.17
NIFTY_200,2022-03-31,Mar2022,HINDUNILVR,2048.65,182913.0,1.78
NIFTY_200,2022-03-31,Mar2022,HINDZINC,310.15,7863.0,0.08
NIFTY_200,2022-03-31,Mar2022,HDFC,2390.4,432477.0,4.2
NIFTY_200,2022-03-31,Mar2022,ICICIBANK,730.3,507446.0,4.93
NIFTY_200,2022-03-31,Mar2022,ICICIGI,1328.3,33907.0,0.33
NIFTY_200,2022-03-31,Mar2022,ICICIPRULI,500.9,19439.0,0.19
NIFTY_200,2022-03-31,Mar2022,ISEC,621.25,5012.0,0.05
NIFTY_200,2022-03-31,Mar2022,IDBI,42.8,2301.0,0.02
NIFTY_200,2022-03-31,Mar2022,IDFCFIRSTB,39.7,12342.0,0.12
NIFTY_200,2022-03-31,Mar2022,ITC,250.65,219307.0,2.13
NIFTY_200,2022-03-31,Mar2022,INDIAMART,4322.65,6606.0,0.06
NIFTY_200,2022-03-31,Mar2022,INDIANB,153.9,3833.0,0.04
NIFTY_200,2022-03-31,Mar2022,IEX,224.7,17164.0,0.17
NIFTY_200,2022-03-31,Mar2022,INDHOTEL,238.5,18594.0,0.18
NIFTY_200,2022-03-31,Mar2022,IOC,118.95,30235.0,0.29
NIFTY_200,2022-03-31,Mar2022,IRCTC,774.7,20452.0,0.2
NIFTY_200,2022-03-31,Mar2022,IGL,373.15,13060.0,0.13
NIFTY_200,2022-03-31,Mar2022,INDUSTOWER,222.05,17952.0,0.17
NIFTY_200,2022-03-31,Mar2022,INDUSINDBK,935.4,60867.0,0.59
NIFTY_200,2022-03-31,Mar2022,NAUKRI,4509.45,34845.0,0.34
NIFTY_200,2022-03-31,Mar2022,INFY,1906.85,697881.0,6.78
NIFTY_200,2022-03-31,Mar2022,INDIGO,2014.15,19399.0,0.19
NIFTY_200,2022-03-31,Mar2022,IPCALAB,1065.75,14601.0,0.14
NIFTY_200,2022-03-31,Mar2022,JSWENERGY,302.2,12421.0,0.12
NIFTY_200,2022-03-31,Mar2022,JSWSTEEL,732.65,70839.0,0.69
NIFTY_200,2022-03-31,Mar2022,JINDALSTEL,532.85,21742.0,0.21
NIFTY_200,2022-03-31,Mar2022,JUBLFOOD,2636.5,20180.0,0.2
NIFTY_200,2022-03-31,Mar2022,KOTAKBANK,1753.85,257542.0,2.5
NIFTY_200,2022-03-31,Mar2022,L&TFH,80.6,6381.0,0.06
NIFTY_200,2022-03-31,Mar2022,LTTS,5105.3,14008.0,0.14
NIFTY_200,2022-03-31,Mar2022,LICHSGFIN,358.95,10859.0,0.11
NIFTY_200,2022-03-31,Mar2022,LTI,6155.4,28050.0,0.27
NIFTY_200,2022-03-31,Mar2022,LT,1767.65,213580.0,2.07
NIFTY_200,2022-03-31,Mar2022,LAURUSLABS,590.1,23148.0,0.22
NIFTY_200,2022-03-31,Mar2022,LUPIN,747.05,17993.0,0.17
NIFTY_200,2022-03-31,Mar2022,MRF,65022.1,13513.0,0.13
NIFTY_200,2022-03-31,Mar2022,M&MFIN,159.15,9438.0,0.09
NIFTY_200,2022-03-31,Mar2022,M&M,806.55,77208.0,0.75
NIFTY_200,2022-03-31,Mar2022,MANAPPURAM,113.55,6151.0,0.06
NIFTY_200,2022-03-31,Mar2022,MARICO,503.7,26046.0,0.25
NIFTY_200,2022-03-31,Mar2022,MARUTI,7561.3,100501.0,0.98
NIFTY_200,2022-03-31,Mar2022,MFSL,753.9,16391.0,0.16
NIFTY_200,2022-03-31,Mar2022,MAXHEALTH,347.65,13146.0,0.13
NIFTY_200,2022-03-31,Mar2022,METROPOLIS,2035.75,5209.0,0.05
NIFTY_200,2022-03-31,Mar2022,MINDTREE,4302.9,27661.0,0.27
NIFTY_200,2022-03-31,Mar2022,MPHASIS,3376.85,27906.0,0.27
NIFTY_200,2022-03-31,Mar2022,MUTHOOTFIN,1330.95,14423.0,0.14
NIFTY_200,2022-03-31,Mar2022,NMDC,162.55,18578.0,0.18
NIFTY_200,2022-03-31,Mar2022,NTPC,135.0,64143.0,0.62
NIFTY_200,2022-03-31,Mar2022,NATIONALUM,121.8,10961.0,0.11
NIFTY_200,2022-03-31,Mar2022,NAVINFLUOR,4082.2,14155.0,0.14
NIFTY_200,2022-03-31,Mar2022,NESTLEIND,17380.55,62003.0,0.6
NIFTY_200,2022-03-31,Mar2022,NAM-INDIA,347.65,5622.0,0.05
NIFTY_200,2022-03-31,Mar2022,OBEROIRLTY,939.85,10935.0,0.11
NIFTY_200,2022-03-31,Mar2022,ONGC,163.9,59795.0,0.58
NIFTY_200,2022-03-31,Mar2022,OIL,238.4,8531.0,0.08
NIFTY_200,2022-03-31,Mar2022,PAYTM,528.45,4798.0,0.05
NIFTY_200,2022-03-31,Mar2022,OFSS,3587.75,8355.0,0.08
NIFTY_200,2022-03-31,Mar2022,POLICYBZR,694.3,8426.0,0.08
NIFTY_200,2022-03-31,Mar2022,PIIND,2819.65,22673.0,0.22
NIFTY_200,2022-03-31,Mar2022,PAGEIND,43189.35,25532.0,0.25
NIFTY_200,2022-03-31,Mar2022,PERSISTENT,4765.3,23672.0,0.23
NIFTY_200,2022-03-31,Mar2022,PETRONET,193.75,14531.0,0.14
NIFTY_200,2022-03-31,Mar2022,PIDILITIND,2454.3,37425.0,0.36
NIFTY_200,2022-03-31,Mar2022,PEL,2186.9,29228.0,0.28
NIFTY_200,2022-03-31,Mar2022,POLYCAB,2364.4,10246.0,0.1
NIFTY_200,2022-03-31,Mar2022,PFC,112.6,13080.0,0.13
NIFTY_200,2022-03-31,Mar2022,POWERGRID,216.8,74102.0,0.72
NIFTY_200,2022-03-31,Mar2022,PRESTIGE,493.8,6928.0,0.07
